% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0.04	1.04	1	1	2	4	37	23212	37	21174	0.00471429	0	0.00471429	0.00471429	572.27	276.251	26	749	
0.04	1.04	1	2	1	4	36	23210	36	21172	0.00471429	0	0.00471429	0.00471429	588.111	263.741	26	749	
0.04	1.04	1	3	3	4	38	23214	38	21176	0.00471429	0	0.00471429	0.00471429	557.263	307.851	26	1095	
1.04	2.04	1	1	2	4	12	8464	15	10580	0.00471429	0	0.00471429	0.00471429	705.333	63.9215	618	749	
1.04	2.04	1	2	1	4	24	21148	25	21150	0.00471429	0	0.00471429	0.00471429	846	184.126	618	1095	
1.04	2.04	1	3	3	4	24	21148	25	21150	0.00471429	0	0.00471429	0.00471429	846	184.126	618	1095	
2.04	3.04	1	2	1	4	18	19026	20	21140	0.00471429	0	0.00471429	0.00471429	1057	38.9872	1019	1095	
2.04	3.04	1	3	3	4	18	19026	20	21140	0.00471429	0	0.00471429	0.00471429	1057	38.9872	1019	1095	
